Date,Profit
2009-02-13,17323.0
2009-02-16,17490.0
2009-02-17,15496.0
2009-02-18,15323.0
2009-02-19,15379.0
2009-02-20,14364.0
2009-02-25,13881.0
2009-02-26,13829.0
2009-02-27,13832.0
2009-03-02,11884.0
2009-03-03,12117.0
2009-03-04,14051.0
2009-03-05,13018.0
2009-03-06,12754.0
2009-03-09,12390.0
2009-03-10,14444.0
2009-03-11,14454.0
2009-03-12,14801.0
2009-03-13,14664.0
2009-03-16,14256.0
2009-03-17,15160.0
2009-03-18,15791.0
2009-03-19,16102.0
2009-03-20,15725.0
2009-03-23,18088.0
2009-03-24,17125.0
2009-03-25,17448.0
2009-03-26,18238.0
2009-03-27,17556.0
2009-03-30,16302.0
2009-03-31,16575.0
2009-04-01,17625.0
2009-04-02,19385.0
2009-04-03,20040.0
2009-04-06,19816.0
2009-04-07,19474.0
2009-04-08,19831.0
2009-04-09,21188.0
2009-04-13,21641.0
2009-04-14,21067.0
2009-04-15,20922.0
2009-04-16,21674.0
2009-04-17,21427.0
2009-04-20,20082.0
2009-04-22,20537.0
2009-04-23,21450.0
2009-04-24,22421.0
2009-04-27,21469.0
2009-04-28,21470.0
2009-04-29,22876.0
2009-04-30,22939.0
2009-05-04,26054.0
2009-05-05,26319.0
2009-05-06,27148.0
2009-05-07,25707.0
2009-05-08,27045.0
2009-05-11,26625.0
2009-05-12,25975.0
2009-05-13,24328.0
2009-05-14,25095.0
2009-05-15,24656.0
2009-05-18,27112.0
2009-05-19,26996.0
2009-05-20,26894.0
2009-05-21,25736.0
2009-05-22,26217.0
2009-05-25,26465.0
2009-05-26,27490.0
2009-05-27,27441.0
2009-05-28,28690.0
2009-05-29,28847.0
2009-06-01,30135.0
2009-06-02,29649.0
2009-06-03,27736.0
2009-06-04,29113.0
2009-06-05,28990.0
2009-06-08,29279.0
2009-06-09,28806.0
2009-06-10,29060.0
2009-06-12,29207.0
2009-06-15,27683.0
2009-06-16,26855.0
2009-06-17,26695.0
2009-06-18,26552.0
2009-06-19,27023.0
2009-06-22,25144.0
2009-06-23,25463.0
2009-06-24,25321.0
2009-06-25,27164.0
2009-06-26,27135.0
2009-06-29,27787.0
2009-06-30,27114.0
2009-07-01,27193.0
2009-07-02,26674.0
2009-07-03,26584.0
2009-07-06,26271.0
2009-07-07,25106.0
2009-07-08,24827.0
2009-07-10,24870.0
2009-07-13,24836.0
2009-07-14,24522.0
2009-07-15,26946.0
2009-07-16,27567.0
2009-07-17,27721.0
2009-07-20,28804.0
2009-07-21,28883.0
2009-07-22,28722.0
2009-07-23,29898.0
2009-07-24,30106.0
2009-07-27,30198.0
2009-07-28,30121.0
2009-07-29,29384.0
2009-07-30,30127.0
2009-07-31,30415.0
2009-08-03,31647.0
2009-08-04,31687.0
2009-08-05,32033.0
2009-08-06,31404.0
2009-08-07,31979.0
2009-08-10,32479.0
2009-08-11,31410.0
2009-08-12,32237.0
2009-08-13,32697.0
2009-08-14,32287.0
2009-08-17,30867.0
2009-08-18,31398.0
2009-08-19,31805.0
2009-08-20,32480.0
2009-08-21,33378.0
2009-08-24,33424.0
2009-08-25,33070.0
2009-08-26,33415.0
2009-08-27,33353.0
2009-08-28,33350.0
2009-08-31,32138.0
2009-09-01,31464.0
2009-09-02,31035.0
2009-09-03,31356.0
2009-09-04,32301.0
2009-09-08,33504.0
2009-09-09,33559.0
2009-09-10,34185.0
2009-09-11,34015.0
2009-09-14,34517.0
2009-09-15,34913.0
2009-09-16,36060.0
2009-09-17,35885.0
2009-09-18,36352.0
2009-09-21,36577.0
2009-09-22,37142.0
2009-09-23,36145.0
